Date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,SBIN,RELIANCE,LT,HINDUNILVR,ITC,MARUTI,SUNPHARMA,BHARTIARTL,TATASTEEL
2023-05-17,4365792,10926531,8525496,4291318,22414723,100000,58999977,13539027,22233939,13250789,41293307,4093686,50188454,9838566
2023-05-18,9315298,11000846,15637319,5155761,40552245,17056764,67397260,42677759,8133621,14015709,62503497,1893874,14525589,5899711
2023-05-19,9955226,20736217,2933960,6382483,68515646,18498743,35990467,29256097,5810274,6301058,48271934,8144954,28167676,1186444
2023-05-22,7919820,19078707,7546926,10666445,13490606,20737449,46912710,40834292,15137118,11742340,24857061,7270971,18345599,14641560
2023-05-23,7082949,31790854,8162851,1679114,35461031,19411070,100000,35627942,20372339,6155599,37767616,6699886,48700867,17030029
2023-05-24,8827166,11234570,4511821,2002500,3160879,7850884,45903844,49123574,21313056,3706856,71638154,6764083,25298028,17837325
2023-05-25,4661072,13976785,11366631,7439071,32212530,14786803,92145432,15548819,16761299,24725911,24687955,2465045,19964727,5171899
2023-05-26,7919905,13722485,6352038,6310206,44232225,11949323,53839451,15142322,24091836,9665994,38413960,7641911,20519316,9783857
2023-05-29,3537232,48939478,11427238,4092012,37247246,14157878,98576157,15103876,17358998,15081464,55308247,10796374,27487677,8437440
2023-05-30,10642852,30244366,8466652,4307544,50432849,15129455,59978238,29823721,16001449,15632110,52620926,9936195,113031291,13791729
2023-05-31,8950942,11338809,6639110,4932813,40031601,21301350,73852321,54292703,100000,16084084,25342266,9308819,60311266,10346995
2023-06-01,7819563,10739594,15118715,6354051,3801878,13068226,66814634,12064266,7326913,20087748,72840337,13440828,51556736,10007290
2023-06-02,4876572,7221673,681657,6948172,58177900,17537055,69800444,32295935,23383849,8150694,37619465,5009191,56452912,15322803
2023-06-05,7922472,26946236,10639761,7552595,7776836,12018653,57343751,30110668,8083167,16493973,34410118,5770517,100000,14342739
2023-06-06,5828251,38460330,13806329,8622254,57709481,6135139,70274041,20176555,13124752,16192531,24727057,3598405,70817277,15953407
2023-06-07,4246799,24915483,2068793,7664501,40176190,9964915,36752925,16743247,12211147,17055216,61564196,12744438,68269609,14387513
2023-06-08,7603316,18369059,8008835,4681272,35469280,10338337,82304783,16842231,7368789,13408219,14931868,7019560,60291261,4741249
2023-06-09,287296,10539592,10047398,1659000,55842501,4248437,87661722,100000,10529287,16099507,30834808,8715608,65234282,3835825
2023-06-12,8491088,31626107,4606392,3155720,38739149,3884155,58993914,22635327,14925206,18046524,59304650,6603837,51900379,17702424
2023-06-13,2852884,16302444,10413058,100000,44618140,17074646,40398942,45416737,6328240,17524206,48601690,3920496,46187319,13071855
2023-06-14,8038325,28777626,13909753,10961691,32902448,14708052,19550543,21533067,12566802,14918359,67949422,4857592,51271158,20390107
2023-06-15,1499561,37796223,11102837,8510449,20606353,14629011,58723687,12749251,9905337,29499311,58355904,5032409,100000,19039981
2023-06-16,4666066,10084381,15755388,3885753,14344826,18016769,48791164,100000,16061614,5767674,19530783,2726737,97851524,13837562
2023-06-19,7217898,34251100,3831253,6847709,61613426,16339855,33353184,49697601,22060971,11152939,46157245,203829,7440655,19319225
2023-06-20,8443698,22087081,7201711,4843495,52864341,20409600,25027040,41346159,25794557,14255541,15141581,7844391,78466254,24007311
2023-06-21,3850346,24102519,1928391,7195482,28116332,8945699,23354271,34318617,15947135,9792079,48492454,8124635,71512754,13550842
2023-06-22,3161444,30430942,6205902,6710383,20698336,17630657,50789857,100000,7562101,10193457,17592136,9251639,54911150,6018215
2023-06-23,8888557,377107,10200667,4903178,54090136,7545799,61170949,44241725,26114346,4648382,37161416,9736885,100000,14058803
2023-06-26,11474947,27531846,9192818,5632353,44204816,8114619,62154240,29073171,18279552,7902178,13963331,4109611,56583089,17703640
2023-06-27,3206393,22841436,5884256,3787172,46225319,3481975,128307021,12693379,10966601,10217995,28086597,12733820,92267481,18045291
2023-06-28,100000,29186162,7609552,6637349,49868423,14959387,67204471,100000,12742463,12350670,28182641,9213729,52184236,9358131
2023-06-29,10355736,22585344,100000,380334,48063780,16623031,76671431,55489774,10188398,14020725,34541749,7536097,41783553,7733258
2023-06-30,5449538,15327850,8277580,6457339,59426428,10196607,49407041,41135866,20825267,5490815,53244258,8361438,45190251,12005965
2023-07-03,3219528,15881201,14437683,1356996,42747937,5981166,15008278,24870448,22792609,7430036,23810621,2004369,56455440,23059529
2023-07-04,6053837,16812204,1851319,5191382,10214764,19449729,38873541,100000,17833115,14011114,16184532,5790939,100000,12137024
2023-07-05,11602747,26769743,8020884,5469025,24968651,12548209,93362012,17125242,23652281,15817518,39445913,9849436,64106758,14320306
2023-07-06,7816837,36817119,13673793,5907852,37566260,10842685,28920796,13513009,14802611,14295149,51071550,3601728,25920183,16673868
2023-07-07,8178680,4616776,3970108,3072738,35053220,17476571,51307982,29044887,33263341,6116174,33075777,5659045,59426898,15948733
2023-07-10,6358567,10576150,7316389,3188129,42143388,23487076,50468955,32925776,14317878,11385548,47980995,3754370,94984798,17072424
2023-07-11,7285666,14612419,12855839,6394336,30644678,12913913,87318174,33787742,505524,13928392,34893460,12034071,35730443,12413293
2023-07-12,10875157,100000,18674357,3775582,8264729,15192256,62705374,38706827,22281768,15074348,33488898,13040782,23443338,12045245
2023-07-13,3227922,8533747,9188331,7756307,34464295,17174904,64302157,34139803,12215520,17317762,50581578,4487970,51847839,9457899
2023-07-14,8118408,13653776,9527434,5091539,2976888,5910618,45676394,52938558,23501604,11510849,58442412,13445678,92418600,15198113
2023-07-17,5780762,22334916,3364298,5220813,4481855,100000,100000,34551243,17531573,12494566,48001867,5090274,56831542,25344674
2023-07-18,5697414,23393351,9602337,4973606,37984880,14000122,39620262,40578133,10060637,12236082,39164329,6692145,77850633,19325016
2023-07-19,2516668,12128062,6841097,6199265,16116929,14316750,48750784,57519988,14547483,15924235,12454322,5984072,65918995,7146715
2023-07-20,7120501,41308195,9494966,5196335,23638373,12321217,53519150,37047287,4107002,15152797,37004595,9151899,79272364,15916772
2023-07-21,7595181,15884508,10083082,6014992,37463407,15085258,32500524,20249164,9458665,8766952,19142947,100000,33994907,10577010
2023-07-24,5333398,24738872,7191497,9776424,21758790,16127946,14602909,36870579,17788322,13034840,42999652,12242434,87414079,11069663
2023-07-25,10139364,22261481,13389884,9664394,36218793,9507441,68167599,18661053,21108568,23041874,28545179,6180386,65493729,15139631
2023-07-26,6127799,25043499,10345981,7034052,47977215,12244860,41396116,17678091,21344988,18192362,65562506,3366362,15663066,10482171
2023-07-27,100000,30692675,5187291,100000,17384619,3662866,49062093,40980513,10539529,100000,59404270,4120140,45018680,11290140
2023-07-28,7499846,19655431,3121340,3221550,21637842,17511786,6572234,1099577,23472175,17906979,48000817,3823750,54301067,6894697
2023-07-31,2462831,29331871,14011237,5551710,39521271,15666565,43369499,25897107,15482351,11715860,10770245,4182276,52677370,12602014
2023-08-01,10084225,28384260,12644799,3723620,23465458,5897253,66915684,34148204,19797651,27716039,21570053,10871792,48250744,13237447
2023-08-02,11400914,26974408,9259261,6218012,39428285,8815665,57045808,34849811,23504850,21373274,56933981,2942679,56334677,17035560
2023-08-03,8845138,22844705,2849250,5270237,37716137,11401949,39153007,29642310,17172710,16218985,34161684,4243166,56340387,1609562
2023-08-04,5881075,9149252,6907172,4993819,25057751,12520989,36016334,18384377,8238629,18595164,46599680,8294759,36598764,14559298
2023-08-07,7650301,11325375,10242356,4722313,49906610,7565494,44695037,55381725,24320269,26506916,13462361,11946415,60307939,6419671
2023-08-08,3683296,2334262,4361062,1928407,12005965,13627476,58176483,25813668,18618867,15766809,8113910,5138428,69567000,100000
2023-08-09,7684770,31289261,15773485,4637613,39155613,18426610,57941015,21327525,18475022,3524738,31521845,8163204,94363800,19769401
2023-08-10,3544534,21100364,3228570,8238104,100000,5158354,63023774,45860946,6139281,16125178,48003443,11104341,103496197,15355632
2023-08-11,11411209,31885223,3338825,5661233,31395299,100000,69500775,11654377,24425585,15853153,10159732,9812401,41058526,24586171
2023-08-14,2983075,7433404,9029922,7602709,30900139,16798687,52064575,28602557,18562473,16319676,49706805,8263125,38776553,15894500
2023-08-15,1063787,20749842,13242473,5930396,11919367,10433790,91785118,10233674,4949068,8762329,46491390,13201877,41790896,17491058
2023-08-16,5398297,14070937,100000,6761072,53000890,9612712,65566081,13904837,13643342,18216228,57183337,7812673,20555561,1572254
2023-08-17,7624891,11580021,4689847,8218368,13554223,5546455,30951867,24774719,14695626,17702762,25192687,9751353,54117966,17732203
2023-08-18,12699395,11730794,100000,3384114,24929319,16299508,57512783,32903617,15705381,5460571,62157071,3257594,134303410,12281768
2023-08-21,3754450,49301048,13442028,8075747,47694235,1861451,62449438,41541384,13736260,9788838,21463474,100000,28054482,10913105
2023-08-22,6066817,29277495,4704429,100000,33378921,12746363,67983356,14752044,15397722,14309255,1357759,7048892,34532785,15065165
2023-08-23,5880193,14168938,14881512,4450383,24189373,23102781,38742164,52565888,22585401,13550353,38245683,11936452,8238835,14379184
2023-08-24,2785392,8978149,1171356,11022743,21011868,14625245,1166087,28338196,14770588,4322014,52096544,7815170,73786141,10398331
2023-08-25,2938051,14885348,3785463,5096915,30309139,18720836,84975537,22854571,11053219,14549353,24734767,7199501,54862015,19244709
2023-08-28,335629,37559707,6622546,8237387,24151614,17198721,46832498,42649678,16437292,12811206,41541821,4259315,29364268,11383879
2023-08-29,10375444,13405462,9969381,6100098,31729658,15454545,100000,35936767,23687752,8535090,56248137,5119233,23562945,25483935
2023-08-30,3546072,8387790,8328534,6436577,20294220,5026216,42469341,21673830,20973540,11324369,62990210,8311209,35623599,11854300
2023-08-31,100000,8728390,5471313,2218738,43289958,18350558,67540531,34021784,100000,7499889,51456085,9532567,67376289,13434331
2023-09-01,4745318,31173542,100000,4980518,20514632,100000,22906200,28029276,5336334,14745295,32685600,15943650,58888197,14407322
2023-09-04,9466954,10533600,6982669,3079483,7636342,12112720,22578839,25286075,1536031,6213556,33206188,4523480,28395520,9583469
2023-09-05,7398988,33845061,7310056,7936009,72239752,5351037,43117122,5791183,18575200,14373070,30060349,6152330,34693627,18959658
2023-09-06,7385375,22098429,6128028,8542790,45014729,9583027,51876221,22373089,23633077,16929433,37868627,6239453,73624270,18419866
2023-09-07,10644119,29465936,13547501,4177703,19900403,2183138,34951591,39958157,14868332,6682812,50953438,11570921,2318728,1519745
2023-09-08,8947517,34684648,7050148,4506836,16731278,11842667,40204663,36568162,16256833,7376746,19709422,5462761,22267993,3723222
2023-09-11,100000,14131377,13995169,8410794,40300139,6512414,69256933,37270774,7801844,19872965,26116506,100000,53395044,100000
2023-09-12,4478665,28413935,10168043,1049204,20305769,11668610,49621013,26972441,23697624,16593345,50064402,9515177,52673322,7005887
2023-09-13,7160825,20214544,10362941,8243917,45575621,8650289,12743209,47409923,9401665,24847127,34031993,396147,66699500,4341574
2023-09-14,6439447,23702571,11592337,5255319,37772963,12215484,78505508,28176306,23673443,14748390,40109798,9893315,70657001,11348125
2023-09-15,7517419,45091034,9600353,5608226,34345225,1443423,44714538,19433283,10663542,14940237,48656846,100000,66360863,16175723
2023-09-18,13775575,20068244,6523681,5343774,32835705,315446,26887331,38961645,27704996,18316640,34164006,9646779,2767271,29449930
2023-09-19,3030384,30523997,10080561,9875197,51905967,14302082,44638082,35274788,4507120,7324522,21396216,6989648,69995541,6237357
2023-09-20,100000,39041662,11646164,5047873,26987707,7158247,16639399,29928884,7257843,12543811,66892306,9623664,60006747,16215280
2023-09-21,100000,14521967,10197001,1868139,32106224,10571126,49503638,59471164,24280029,19603733,44126751,2433988,50819386,23057436
2023-09-22,8593146,11443411,2103652,5122052,18641960,17798722,62775548,65162806,24095724,16979226,54379895,10138868,74788018,8969607
2023-09-25,5411655,18963520,11411371,4782805,39065478,4194367,35147539,38261925,13222379,5115599,32807174,7319578,81214141,29572427
2023-09-26,1503203,10862567,11137386,4539297,17042112,13208914,41695283,31731798,4905852,11488597,42550211,6597009,33648010,18928346
2023-09-27,5191652,15875469,11554700,8353130,48303830,19707117,34682324,22663303,100000,19561539,59214930,1501467,4067293,7580943
2023-09-28,4470401,16020406,6842880,5958798,49762062,21146919,67145790,27450922,25970492,16236274,42918131,9628521,38706964,10629284
2023-09-29,4842816,18567357,5109599,7006760,5076376,6044546,43249389,41776712,18489866,17981515,37720689,7332696,21253000,20287645
2023-10-02,255240,10618316,7962990,100000,45382769,13048745,34901328,16446678,16505895,100000,17969598,4462511,45032141,6548768
2023-10-03,7626396,23160200,11936937,4855816,11367733,13899113,52830637,22865739,9992839,19678398,100000,8788202,65383861,4859376
2023-10-04,7993813,15917209,2247341,4454979,23513249,6684842,42406713,27444708,12337855,8794411,70555640,2672853,33267231,9952906
2023-10-05,6261956,17485540,8258932,8941009,29655035,12851489,45823119,15938540,21908375,11480557,37249890,11943368,29187310,7278875
2023-10-06,5658363,27116696,100000,8693250,23226490,7450709,29443489,3662732,6709662,6606155,81895087,4586114,100000,23764512
2023-10-09,6409000,23650536,2378952,7958879,24651037,921761,64563901,100000,21809840,9679748,47655530,8000692,61014656,10666552
2023-10-10,6027428,32380211,12537236,4687186,42135150,11150874,39309404,24171895,20243136,7819070,25605691,5857146,69838627,7863454
2023-10-11,660042,33412851,9199408,2802230,46043883,15095206,41994260,21388937,27440099,17371891,33838865,3233548,27537861,2889655
2023-10-12,3418074,16672708,3566121,4049806,28279849,9382475,53876205,33688075,19392479,25970726,65955082,6305143,24452703,3228099
2023-10-13,6512015,22122696,10724289,4985727,29953934,23034233,97584719,6902832,21981006,25464333,63098930,8244831,46656630,1921124
2023-10-16,3719988,24063531,5626154,5789800,39457601,5839048,69825524,6137851,4430335,5837340,54122562,6524181,7208084,25151302
2023-10-17,8481760,14463263,9821843,5756001,14205086,14332779,32739390,39739556,13496874,12083157,8942050,6146027,76536860,17371478
2023-10-18,1907151,10806849,9903034,5400987,30561859,662923,18381567,21765792,14536008,100000,8603691,11496593,29071441,21736133
2023-10-19,12790576,28407307,10846888,5252818,26639925,8194617,57231853,29328998,18166582,16060272,60693000,4967718,70447624,23003065
2023-10-20,11982507,32435008,11790972,7882660,34223328,18171331,34827870,48524997,16161424,10595837,48041475,12257314,47505346,13742512
2023-10-23,5049324,12236235,7312593,5831116,12500314,4860393,43599166,7407151,22966702,21087173,65703284,7424600,5706957,10671325
2023-10-24,1479251,23073498,7193758,4067950,35464366,100000,44753318,36427507,16350281,15530981,35537228,7177586,26247434,21722389
2023-10-25,4305671,14010406,13579560,6133136,34245882,2223758,46529652,22930956,8637402,2492617,19443974,7141778,100000,20917599
2023-10-26,9452667,14710150,4559744,7291422,59676887,16512003,43956671,16145027,7515452,9865611,42822409,6288108,52533833,14486361
2023-10-27,4885373,16684696,10205481,10451961,10595455,22487441,37486395,33726170,26887305,16808146,45371844,5055703,30907819,4452463
2023-10-30,7041747,28275958,5430705,3996800,64705422,100000,100000,32323488,17474007,10249890,22703397,10623659,41104952,14259239
2023-10-31,6033683,25134064,8329823,3158164,58838941,16414773,53841851,41948433,16259986,17551007,13872880,1744403,83579879,10289508
2023-11-01,7565450,29903551,15318748,6048367,49237066,8292599,64515354,26275113,17277894,2312124,49117080,609539,72656289,100000
